Epoch,G01,G02,G03,G04,G05,G06,G07,G08,G09,G10,G11,G12,G14,G15,G16,G17,G18,G19,G20,G21,G22,G23,G24,G25,G26,G27,G28,G29,G30,G31,G32,C11,C12,C14,C19,C20,C21,C22,C23,C24,C25,C26,C27,C28,C29,C30,C06,C07,C08,C09,C10,C13
1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
301,0.0202741171136932,0.0169314048155345,NaN,NaN,NaN,NaN,0.0106744614241793,NaN,0.0172786062400127,NaN,NaN,NaN,0.0322321534960848,NaN,NaN,0.0158733020812435,NaN,0.0441806172838174,NaN,NaN,0.0320977022832397,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.0236124210482756,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
601,0.0074292003225538,0.0249828581825526,NaN,NaN,NaN,NaN,0.0167265829372306,NaN,0.0146907189611351,NaN,NaN,NaN,0.0284124084788678,NaN,NaN,0.013923160854566,NaN,0.0165574196080272,NaN,NaN,0.0393043854024746,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.0397006605565061,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
901,0.0145652204467885,0.00797955055185506,NaN,NaN,NaN,NaN,0.0303041266661709,NaN,0.0168329520277766,NaN,NaN,NaN,0.0283951511298749,NaN,NaN,0.0235842785149275,NaN,0.0218354200718493,NaN,NaN,0.0423778482108478,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.00949062899800107,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1201,0.0224100860406704,0.0274554681850192,NaN,NaN,NaN,NaN,0.0353710305016317,NaN,0.021002444367683,NaN,NaN,NaN,0.0114448202126744,NaN,NaN,0.0290002435208954,NaN,0.032344129848616,NaN,NaN,0.0259171696858377,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.0257146030051233,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1501,0.0304870831569973,0.0266978117039702,0.0650758853915747,NaN,NaN,NaN,0.00968012937023308,NaN,NaN,NaN,NaN,NaN,0.00638965973004431,NaN,NaN,0.0320782211405742,NaN,0.0169991471612422,NaN,NaN,0.0146515765070108,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.0228819634710152,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1801,0.0148434048015453,0.0113393034056893,0.024432419724824,NaN,NaN,NaN,0.0122301644198445,NaN,NaN,NaN,NaN,NaN,0.0264338562498722,NaN,NaN,0.0307287658872425,NaN,0.0402694013278978,NaN,NaN,0.0141836711194958,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.00864692572632625,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2101,0.0123968796969567,0.0250229264395486,0.0171305770036768,NaN,NaN,NaN,0.0106324422870213,NaN,NaN,NaN,NaN,NaN,0.0210662691241355,NaN,NaN,0.0256572230646113,NaN,0.0249129304203439,NaN,NaN,0.0323790018105409,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.00716128796084083,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2401,0.022347924792435,0.0217539983293413,0.0350945479512586,NaN,NaN,0,0.0163146543144753,NaN,NaN,NaN,NaN,NaN,0.00830013919640015,NaN,NaN,0.00944130969022711,NaN,0.053502720439975,NaN,NaN,0.023307478054083,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.0318607947776793,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2701,0.041248120768451,0.0355684878562232,0.0579151484078502,NaN,NaN,0.00748825398588027,0.0329834776718287,NaN,NaN,NaN,NaN,NaN,0.0138183825768169,NaN,NaN,0.0069907003270801,NaN,0.0671025566707899,NaN,NaN,0.0204088081447049,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.0174737784036592,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
3001,0.032617543338349,0.0137185640526637,0.0405338721451542,NaN,NaN,0.0240449054646666,0.0138504540002671,NaN,NaN,NaN,NaN,NaN,0.0112070767529754,NaN,NaN,0.02019258485191,NaN,0.0316883866170355,NaN,NaN,0.0312804781704356,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.0260523822449577,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
3301,0.0211123273497366,0.0124074154514301,0.0166519490484262,NaN,NaN,0.0474101250813291,0.0144877516640207,NaN,NaN,NaN,NaN,NaN,0.0295433608657833,NaN,NaN,0.0240435559756971,NaN,0.0234234550681928,NaN,NaN,0.0212925585865402,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.0141253859160627,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
3601,0.0346884704882349,NaN,0.0289018847933648,NaN,NaN,0.0116410384123217,0.0191001516653382,NaN,NaN,NaN,NaN,NaN,0.0145759483412805,NaN,NaN,0.0161977215673179,NaN,0.0184603823426564,NaN,NaN,0.0152917884230993,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.0106184861050419,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
3901,0.0288187161485381,NaN,0.0309314153573293,NaN,NaN,0.0130407170937473,0.0167814139122006,NaN,NaN,NaN,NaN,NaN,0.0135566925813135,NaN,NaN,0.0294470062730594,NaN,0.0357685334138677,NaN,NaN,0.0164399471291977,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.0274558189540505,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
4201,0.0244252872460739,NaN,0.0131310368397209,NaN,NaN,0.0128747433370068,0.0208965090028803,NaN,NaN,NaN,NaN,NaN,0.0174265426819735,NaN,NaN,0.0213059915757324,NaN,0.0156439195195472,NaN,NaN,0.0134326136902934,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.0149019933221005,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
4501,0.0269412492561392,NaN,0.0148439065264728,NaN,NaN,0.0270135799300748,0.0263295706453102,NaN,NaN,NaN,NaN,NaN,0.0121093039851437,NaN,NaN,0.0329081039468253,NaN,0.0305132304687535,NaN,NaN,0.0218859789155641,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.0389489969978235,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
4801,0.0250562968621888,NaN,0.00817002267181942,NaN,NaN,0.0243176594379011,0.0300619081824896,NaN,NaN,NaN,NaN,NaN,0.0121065395554639,NaN,NaN,0.0320540213379147,NaN,0.0220041912271484,NaN,NaN,0.00925263905476677,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.0240323696771939,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
5101,0.0206811754793541,NaN,0.0299885055429617,NaN,NaN,0.0158466212903382,0.021416180159731,NaN,NaN,NaN,NaN,NaN,0.0338484403406709,NaN,NaN,0.00869774752457265,NaN,0.0198568674693751,NaN,NaN,0.0203257299167186,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.0167189355803772,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
5401,0.0116462971004236,NaN,0.00986099591025287,NaN,NaN,0.0345790728335206,0.00619668436832804,NaN,NaN,NaN,NaN,NaN,0.0228124480736255,NaN,NaN,0.0189981538164216,NaN,0.0271232575667642,NaN,NaN,0.0295204391800284,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.0241152661971096,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
5701,0.0171696808450658,NaN,0.0168772489467681,NaN,NaN,0.0213408835969863,0.206711342153727,NaN,NaN,NaN,NaN,NaN,0.0254275182220155,NaN,NaN,0.0115442117095653,NaN,0.0193254618710969,NaN,NaN,0.00767320462909791,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.0212660155704411,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
6001,0.099903086846693,NaN,0.0144710112050509,NaN,NaN,0.0214832177862974,0.23751209305133,NaN,NaN,NaN,NaN,NaN,0.00868310073476534,NaN,NaN,0.0703450267756461,NaN,0.0394412601873268,NaN,NaN,0.0114721888627178,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.0754781554138518,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
6301,0.0132855800908023,NaN,0.0264379381988786,NaN,NaN,0.0303696103637792,0.238352609498838,NaN,NaN,NaN,NaN,NaN,0.0255267717992234,NaN,NaN,0.01865500799208,NaN,0.0345039498433451,NaN,NaN,0.00568515100384477,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.0157437787355035,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
6601,0.030931780471068,NaN,0.0201023569670446,NaN,NaN,0.0199637645389078,0.0181793964013885,NaN,NaN,NaN,NaN,NaN,0.0624579202919935,NaN,NaN,0.0291692140069519,NaN,0.037761126872822,NaN,NaN,0.0338632538141652,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.0141280806746852,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
6901,0.0187020383763333,NaN,0.0122029014492479,NaN,NaN,0.00970102874465957,0.0179392525245582,NaN,NaN,NaN,NaN,NaN,0.00771710433140222,NaN,NaN,0.012257110504291,NaN,0.0183528264696107,NaN,NaN,0.0276676736052723,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.0125499240230926,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
7201,0.00906554492239663,NaN,0.0060175167162278,NaN,NaN,0.0322639778530963,0.0232582609442578,NaN,NaN,NaN,NaN,NaN,0.0251097680976949,NaN,NaN,0.0193822586497517,NaN,0.0101179924468976,NaN,NaN,0.0118100801003227,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.0162381131525521,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
7501,0.00935870137930731,NaN,0.00934939047276597,NaN,NaN,0.00819203781531625,0.0147571608992045,NaN,NaN,NaN,NaN,NaN,0.00451851413808487,NaN,NaN,0.0150434634435303,NaN,0.0139786490255793,NaN,NaN,0.0140430735477057,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.013591885354892,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
7801,0.0160010356018784,NaN,0.0102083472050667,NaN,NaN,0.0160631732199281,0.0125386364296712,NaN,NaN,NaN,NaN,NaN,0.0106031416457541,NaN,NaN,0.0139792488981305,NaN,0.0166907498095714,NaN,NaN,0.0102211889216355,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.0128505316316798,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
8101,0.0168208548159948,NaN,0.0130534541576552,NaN,NaN,0.0171150550291157,0.0150867719529253,NaN,NaN,NaN,0,NaN,0.0213368623929375,NaN,NaN,0.0162188278437245,NaN,0.0107501116117544,NaN,NaN,0.0388077927398333,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.0175274150161932,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
8401,NaN,NaN,0.0204609906340912,NaN,NaN,0.0253720705545215,0.0245039934326102,NaN,NaN,NaN,0.029076055736878,NaN,0.0199706696027665,NaN,NaN,0.00598798301156978,NaN,0.0114302846441491,NaN,NaN,0.0339465264178813,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.00994115296323355,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
8701,NaN,NaN,0.0149505069899325,NaN,NaN,0.0175449778142491,0.0224304405309604,NaN,NaN,NaN,0.0169551610096343,NaN,0.0201085905021965,NaN,NaN,0.0167380529039491,NaN,0.0242813550679658,NaN,NaN,0.00732701919411458,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.0149348679684128,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
9001,NaN,NaN,0.015563065400411,NaN,NaN,0.0137045441191281,0.0232822808653276,NaN,NaN,NaN,0.0195368584083562,NaN,0.00416973060513856,NaN,NaN,0.0203598859821961,NaN,0.00841542442893239,NaN,NaN,0.0227355910957783,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.0199973438327844,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
9301,NaN,NaN,0.0165222728138944,NaN,NaN,0.0197099286194772,0.0191141292191027,NaN,NaN,NaN,0.015622644964429,NaN,0.00695598753855336,NaN,NaN,0.0100306872581873,NaN,0.00361521267651523,NaN,NaN,0.028978518789868,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.0180303101041997,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
9601,NaN,NaN,0.0122004169941799,NaN,NaN,0.00532980738641273,NaN,NaN,NaN,NaN,0.025349789769023,NaN,0.0204060552988986,NaN,NaN,0.0175824547675623,NaN,0.0185823224198079,NaN,NaN,0.0152113457474957,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.0152805202596183,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
9901,NaN,NaN,0.00617149107640094,NaN,NaN,0.0241307127576205,NaN,NaN,NaN,NaN,0.0248197739542755,NaN,0.0786348127316405,NaN,NaN,0.0173404551422575,NaN,0.0167990926683758,NaN,NaN,0.0230809368161163,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.0125948198851136,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
10201,NaN,NaN,0.0373414272636261,NaN,NaN,0.0277423516640017,NaN,NaN,NaN,NaN,0.00297977237236639,NaN,NaN,NaN,NaN,0.0195151254995871,NaN,0.0290582056921156,NaN,NaN,0.00961928189719495,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.0166029743020061,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
10501,NaN,NaN,0.0121346467355755,NaN,NaN,0.0124162718770077,NaN,NaN,NaN,NaN,0.011226577250294,NaN,0.0348626459514097,NaN,NaN,0.0203432293658934,NaN,0.00760509751239237,NaN,NaN,0.0200359280329537,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.00709274087560109,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
10801,NaN,NaN,0.0222475041917956,NaN,NaN,0.0187937185429015,NaN,NaN,NaN,NaN,0.0221704634239272,NaN,0.0302648079470176,NaN,NaN,0.0120798792027805,NaN,0.031467882057678,NaN,NaN,0.0101838299469897,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.0213619639293116,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
11101,NaN,NaN,NaN,NaN,NaN,0.0104967974184115,NaN,NaN,NaN,NaN,0.0292846843037206,NaN,0.0153408963501939,NaN,NaN,0.0217143912999423,NaN,0.00416476644884044,NaN,NaN,0.0229496771042539,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.0234212641281105,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
11401,NaN,NaN,0.0113697682799713,NaN,NaN,0.0075342362321184,NaN,NaN,NaN,NaN,0.0276697637135005,NaN,0.0166020906143148,NaN,NaN,0.0112250895841597,NaN,0.0107674023213887,NaN,NaN,0.0141915830047804,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.0271915335591309,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
11701,NaN,NaN,0.00455955502310417,NaN,NaN,0.0518895210581737,NaN,NaN,NaN,NaN,0.0102327006780156,NaN,0.0137209650213285,NaN,NaN,0.0358933512957777,NaN,0.0225904967358365,NaN,NaN,0.0205374884643834,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.0172526129768655,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
