Epoch,G01,G02,G03,G04,G05,G06,G07,G08,G09,G10,G11,G12,G14,G15,G16,G17,G18,G19,G20,G21,G22,G23,G24,G25,G26,G27,G28,G29,G30,G31,G32,C11,C12,C14,C19,C20,C21,C22,C23,C24,C25,C26,C27,C28,C29,C30,C06,C07,C08,C09,C10,C13
1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
301,0.0132741887108901,0.0424564772963735,NaN,NaN,NaN,NaN,0.00781668418162075,NaN,NaN,NaN,NaN,NaN,0.0269190376396065,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.0645550442002538,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.0251241044006335,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
601,0.0149320920568495,0.0193631826483702,NaN,NaN,NaN,NaN,0.00851533117060163,NaN,NaN,NaN,NaN,NaN,0.033055311681316,NaN,NaN,0.0162409545402315,NaN,0.0217443706026203,NaN,NaN,0.0275771324442931,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.00637297140949621,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
901,0.0107181727610999,0.0212049446029474,NaN,NaN,NaN,NaN,0.0193318364276656,NaN,NaN,NaN,NaN,NaN,0.0143629291488168,NaN,NaN,0.0247488544024927,NaN,0.0201525101337219,NaN,NaN,0.0644779721929697,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.0107676949486298,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1201,0.0117006021509567,0.0237934400106476,NaN,NaN,NaN,NaN,0.0096068586947362,NaN,NaN,NaN,NaN,NaN,0.0202089202049515,NaN,NaN,0.0418348766260146,NaN,0.00892270964277749,NaN,NaN,0.0533233121053229,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.0226088408915558,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1501,0.00355935413220634,0.0203387921365454,NaN,NaN,NaN,NaN,0.00678141843673909,NaN,NaN,NaN,NaN,NaN,0.00977432411639947,NaN,NaN,0.013269664095375,NaN,0.0105422535071656,NaN,NaN,0.0369002909943282,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.00714240468648168,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1801,0.0132934844022937,0.00917298171136492,0.0304086408122559,NaN,NaN,0.0437375982193067,0.00554642898362603,NaN,NaN,NaN,NaN,NaN,0.0172582714198403,NaN,NaN,0.0192594368783745,NaN,0.0097784466321697,NaN,NaN,0.00910279402034335,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.0154062056285606,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2101,0.0104248804734246,0.0297172068564251,0.0194258006588273,NaN,NaN,0.00327321966952566,0.00677583930082278,NaN,NaN,NaN,NaN,NaN,0.0200073720604041,NaN,NaN,0.0146316950541008,NaN,0.00903681283041035,NaN,NaN,0.0207298603048828,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.00253513158039549,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2401,0.0127447866369245,0.0314269534274154,0.0115985558915277,NaN,NaN,0.0181799599289257,0.0254216868137369,NaN,NaN,NaN,NaN,NaN,0.0158486198431082,NaN,NaN,0.0208919318030886,NaN,0.0185757816487527,NaN,NaN,0.0343014491677589,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.0163250896370204,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2701,0.0118134534923992,0.0420192961647102,0.0194888197664734,NaN,NaN,0.00925366053530475,0.0155338278549505,NaN,NaN,NaN,NaN,NaN,0.0143372671091384,NaN,NaN,NaN,NaN,0.0158562771876363,NaN,NaN,0.0409159905889963,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.00930775130440174,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
3001,0.00908905772206564,NaN,0.0161987735015871,NaN,NaN,0.0118087774216989,0.0408439652089333,NaN,NaN,NaN,NaN,NaN,0.0196356727790977,NaN,NaN,0.00425337243157843,NaN,0.0181427466140765,NaN,NaN,0.0104475013621901,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.0152860808523369,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
3301,0.0117104248972069,NaN,0.0151675906511778,NaN,NaN,0.0163235275533918,0.0182176230756154,NaN,NaN,NaN,NaN,NaN,0.0239347252644594,NaN,NaN,0.0104914341820049,NaN,0.0140384963854625,NaN,NaN,0.0228366418417306,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.00720283276274256,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
3601,0.013376156351257,NaN,0.025577293708598,NaN,NaN,0.010082129533166,0.0213130002916972,NaN,NaN,NaN,NaN,NaN,0.045339769846194,NaN,NaN,0.0195017721809476,NaN,0.00912179473002159,NaN,NaN,0.0180843137096548,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.00644122037060536,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
3901,0.0162424290511959,NaN,0.0138249614167393,NaN,NaN,0.00965899218898798,0.00420375772974825,NaN,NaN,NaN,NaN,NaN,0.0108434206117873,NaN,NaN,0.021991262532808,NaN,0.0223750437397747,NaN,NaN,0.0168606509837006,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.0107264050743888,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
4201,0.00889148943496304,NaN,0.0141491417772038,NaN,NaN,0.0129547190072416,0.0160119805083605,NaN,NaN,NaN,NaN,NaN,0.00693851825554432,NaN,NaN,0.0184560232153138,NaN,0.0166400021978247,NaN,NaN,0.022208831359662,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.0160813530580063,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
4501,0.0196603593140054,NaN,0.0144815489629528,NaN,NaN,0.00908360223387695,0.0134453205014057,NaN,NaN,NaN,NaN,NaN,0.013305945229595,NaN,NaN,0.0207229919247292,NaN,0.0208806723519616,NaN,NaN,0.0192413689700819,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.0130432671593337,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
4801,0.0089377501156885,NaN,0.01973083290181,NaN,NaN,0.030969489913009,0.0157598219709979,NaN,NaN,NaN,NaN,NaN,0.00562713381706963,NaN,NaN,0.0069755807333944,NaN,0.0110254830053441,NaN,NaN,0.0118599569537708,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.0494470796010443,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
5101,0.0191356927932657,NaN,0.00311853160950246,NaN,NaN,0.0306238618696582,0.0126181422776855,NaN,NaN,NaN,NaN,NaN,0.00876161984009777,NaN,NaN,0.0093008225755665,NaN,0.0110145700355899,NaN,NaN,0.00942370377519029,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.0114322760931355,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
5401,0.0191945567389411,NaN,0.0177674717342714,NaN,NaN,0.0210822056931262,0.0204753225804563,NaN,NaN,NaN,NaN,NaN,0.0317971945329527,NaN,NaN,0.0176458272807334,NaN,0.0206623043162864,NaN,NaN,0.0111725915505901,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.0116605976612279,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
5701,0.01968887459572,NaN,0.00581257847333415,NaN,NaN,0.00640933307711774,0.00739646808837773,NaN,NaN,NaN,NaN,NaN,0.0135097554168903,NaN,NaN,0.0225081216657717,NaN,0.0242741690903125,NaN,NaN,0.0132792105020714,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.0131071414229909,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
6001,0.0159210249131361,NaN,0.0151116826499755,NaN,NaN,0.0166241961956228,0.00931865310560788,NaN,NaN,NaN,NaN,NaN,0.019280249296095,NaN,NaN,0.0198205615826771,NaN,0.00819674291667045,NaN,NaN,0.0176774001434158,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.00624202388677546,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
6301,0.0172948382631674,NaN,0.0128993892289871,NaN,NaN,0.0223869668584467,0.0157827808863544,NaN,NaN,NaN,NaN,NaN,0.0266910579711932,NaN,NaN,0.0238477645955273,NaN,0.00670643887384013,NaN,NaN,0.020457569479526,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.124936581636508,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
6601,0.0199861129713041,NaN,0.00891694350494019,NaN,NaN,0.0178587162023447,0.0135429173580812,NaN,NaN,NaN,NaN,NaN,0.0216891597278998,NaN,NaN,0.0390518972622581,NaN,0.0291861377116268,NaN,NaN,0.0409215928316282,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.0176610690918933,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
6901,0.0328231606086058,NaN,0.0129414342571044,NaN,NaN,0.0070521651022967,0.0258481997737424,NaN,NaN,NaN,NaN,NaN,0.0110815059839687,NaN,NaN,0.105739209545907,NaN,0.0297570297719649,NaN,NaN,0.0126141770360123,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.00897940206756643,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
