Epoch,G01,G02,G03,G04,G05,G06,G07,G08,G09,G10,G11,G12,G14,G15,G16,G17,G18,G19,G20,G21,G22,G23,G24,G25,G26,G27,G28,G29,G30,G31,G32,C11,C12,C14,C19,C20,C21,C22,C23,C24,C25,C26,C27,C28,C29,C30,C06,C07,C08,C09,C10,C13
1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
301,12.8667236778153,6.13060268332297,NaN,NaN,NaN,NaN,15.5709559764754,NaN,9.62936747501012,NaN,NaN,NaN,15.2044676825017,NaN,NaN,16.4786978808226,NaN,14.7734652452777,NaN,NaN,15.3876850771623,NaN,NaN,NaN,NaN,NaN,NaN,NaN,15.3896687880417,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
601,13.4124676496329,6.98590768198571,24.541389253816,NaN,NaN,NaN,16.3974584507811,NaN,10.7507592861819,NaN,NaN,NaN,15.7017288582382,NaN,NaN,17.1311736579291,NaN,15.6607856576439,NaN,NaN,15.7575350532757,NaN,NaN,NaN,NaN,NaN,NaN,NaN,16.2483845613594,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
901,13.9362610762977,7.81545321735908,25.0955018979126,NaN,NaN,NaN,17.0361324470433,NaN,NaN,NaN,NaN,NaN,16.6568785066558,NaN,NaN,17.7864045096816,NaN,16.4344997220686,NaN,NaN,16.1402015777425,NaN,NaN,NaN,NaN,NaN,NaN,NaN,17.1946759006087,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1201,14.5124146267695,8.66478771253068,25.4827557032712,NaN,NaN,NaN,17.6371269244959,NaN,NaN,NaN,NaN,NaN,17.603494900289,NaN,NaN,18.3335156054946,NaN,17.2783105892397,NaN,NaN,16.8022448676126,NaN,NaN,NaN,NaN,NaN,NaN,NaN,17.8648573354915,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1501,15.1296114931691,9.5791729509455,25.825928773379,NaN,NaN,20.6424590949224,18.3112899576283,NaN,NaN,NaN,NaN,NaN,18.2836344447056,NaN,NaN,18.7264909595949,NaN,18.1834441785829,NaN,NaN,17.8845543149254,NaN,NaN,NaN,NaN,NaN,NaN,NaN,18.3752106202584,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1801,15.4077578412603,10.4474819793251,26.198486322899,NaN,NaN,21.7351679569309,19.0312446271829,NaN,NaN,NaN,NaN,NaN,18.9305592101539,NaN,NaN,19.1272386824695,NaN,18.8552811018767,NaN,NaN,18.8367060599682,NaN,NaN,NaN,NaN,NaN,NaN,NaN,18.9773354095743,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2101,15.7610014726336,11.2258444196433,26.6417864746588,NaN,NaN,22.7557826256082,19.6923652765334,NaN,NaN,NaN,NaN,NaN,19.5144509374336,NaN,NaN,19.5022682028426,NaN,19.4762606844423,NaN,NaN,19.2743833727947,NaN,NaN,NaN,NaN,NaN,NaN,NaN,19.6332305005535,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2401,16.3072480125485,11.8001936459637,27.3893693292751,NaN,NaN,23.7200370184831,20.3152095856096,NaN,NaN,NaN,NaN,NaN,19.823497513846,NaN,NaN,19.9380028166722,NaN,20.0891865826674,NaN,NaN,19.6227518308182,NaN,NaN,NaN,NaN,NaN,NaN,NaN,20.3529579614394,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2701,16.9262543529121,NaN,28.1066876569224,NaN,NaN,24.5317908683905,20.9001888771909,NaN,NaN,NaN,NaN,NaN,20.3085817758197,NaN,NaN,20.4884929074891,NaN,20.7562192040286,NaN,NaN,20.0688990351108,NaN,NaN,NaN,NaN,NaN,NaN,NaN,21.0075301764088,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
