Epoch,G01,G02,G03,G04,G05,G06,G07,G08,G09,G10,G11,G12,G14,G15,G16,G17,G18,G19,G20,G21,G22,G23,G24,G25,G26,G27,G28,G29,G30,G31,G32,C11,C12,C14,C19,C20,C21,C22,C23,C24,C25,C26,C27,C28,C29,C30,C06,C07,C08,C09,C10,C13
1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
301,9.26798588922978,11.1098468505926,NaN,NaN,NaN,NaN,8.92951121955902,NaN,NaN,NaN,NaN,NaN,8.8180406484413,NaN,NaN,NaN,NaN,NaN,NaN,NaN,9.29490724421993,NaN,NaN,NaN,NaN,NaN,NaN,NaN,6.5300073064162,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
601,9.76449506246835,11.6324425235441,NaN,NaN,NaN,NaN,9.90181234994608,NaN,NaN,NaN,NaN,NaN,9.28055870794267,NaN,NaN,7.99036566907661,NaN,8.69767631513568,NaN,NaN,9.8667858896685,NaN,NaN,NaN,NaN,NaN,NaN,NaN,7.01708707881734,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
901,10.338432140432,12.2370420106314,NaN,NaN,NaN,NaN,10.8248021646147,NaN,NaN,NaN,NaN,NaN,9.61379694534123,NaN,NaN,8.58346899557543,NaN,9.2629798937548,NaN,NaN,10.1108213710292,NaN,NaN,NaN,NaN,NaN,NaN,NaN,7.54567991554586,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1201,11.0242715695374,12.8714815783171,NaN,NaN,NaN,NaN,11.6435153157012,NaN,NaN,NaN,NaN,NaN,9.92093550089283,NaN,NaN,8.97620506553986,NaN,9.82369142823257,NaN,NaN,10.4338875070655,NaN,NaN,NaN,NaN,NaN,NaN,NaN,8.2510381523741,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1501,11.6093527724575,13.4308980540482,NaN,NaN,NaN,NaN,12.3150450866936,NaN,NaN,NaN,NaN,NaN,10.2690804784994,NaN,NaN,9.50731249730717,NaN,10.3507184163369,NaN,NaN,10.4971182238381,NaN,NaN,NaN,NaN,NaN,NaN,NaN,9.06134959665128,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1801,12.1474152353729,13.8610572779173,22.1513419647164,NaN,NaN,14.3928107018895,13.0793146382463,NaN,NaN,NaN,NaN,NaN,10.8042334959813,NaN,NaN,10.1394171643005,NaN,10.961682764626,NaN,NaN,10.5672269327698,NaN,NaN,NaN,NaN,NaN,NaN,NaN,9.71113911912201,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2101,12.5487423211808,14.2033667798755,22.6452634346324,NaN,NaN,15.0253693505537,13.7210305122592,NaN,NaN,NaN,NaN,NaN,11.5708753206927,NaN,NaN,10.6969068207162,NaN,11.5745494767329,NaN,NaN,11.1130209610706,NaN,NaN,NaN,NaN,NaN,NaN,NaN,10.2082839102035,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2401,13.070242839684,14.5403348295592,22.8062580717688,NaN,NaN,15.7572675848884,14.4086554434875,NaN,NaN,NaN,NaN,NaN,12.1805294488918,NaN,NaN,10.9144548807983,NaN,12.3682086181535,NaN,NaN,11.6149140061107,NaN,NaN,NaN,NaN,NaN,NaN,NaN,10.7067892405017,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2701,13.3766875145837,14.937075569089,23.1149131695442,NaN,NaN,16.2753525419446,15.2028965572658,NaN,NaN,NaN,NaN,NaN,12.4998885818116,NaN,NaN,NaN,NaN,12.9813009772894,NaN,NaN,12.3056323555196,NaN,NaN,NaN,NaN,NaN,NaN,NaN,11.1225209315615,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
3001,13.7879517222768,NaN,23.5716431997623,NaN,NaN,16.8275003514608,15.9365817312096,NaN,NaN,NaN,NaN,NaN,12.7044461724409,NaN,NaN,11.4871776377278,NaN,13.5415892368236,NaN,NaN,12.7684354656224,NaN,NaN,NaN,NaN,NaN,NaN,NaN,11.7989295825726,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
3301,14.1536936112372,NaN,24.0812997685992,NaN,NaN,17.2608795097111,16.7516685404284,NaN,NaN,NaN,NaN,NaN,13.0284280923541,NaN,NaN,11.8896127910757,NaN,14.0621836638224,NaN,NaN,13.025420307451,NaN,NaN,NaN,NaN,NaN,NaN,NaN,12.5134199367187,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
3601,14.9104815557689,NaN,24.220552330137,NaN,NaN,17.025238273651,18.2440973664468,NaN,NaN,NaN,NaN,NaN,13.3109973436889,NaN,NaN,12.339592101931,NaN,14.2961874712853,NaN,NaN,12.8801090337541,NaN,NaN,NaN,NaN,NaN,NaN,NaN,13.2406186711278,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
3901,15.4099403592788,NaN,24.4498895346771,NaN,NaN,17.550133627185,19.1538789117222,NaN,NaN,NaN,NaN,NaN,13.7520199806278,NaN,NaN,12.7854764519049,NaN,14.7871730795336,NaN,NaN,13.2759647798738,NaN,NaN,NaN,NaN,NaN,NaN,NaN,13.9813472273017,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
