Epoch,G01,G02,G03,G04,G05,G06,G07,G08,G09,G10,G11,G12,G14,G15,G16,G17,G18,G19,G20,G21,G22,G23,G24,G25,G26,G27,G28,G29,G30,G31,G32,C11,C12,C14,C19,C20,C21,C22,C23,C24,C25,C26,C27,C28,C29,C30,C06,C07,C08,C09,C10,C13
1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
301,13.5204357335314,13.7693447700511,NaN,NaN,NaN,NaN,13.8671132828469,NaN,12.7731830454216,NaN,NaN,NaN,11.0176543512422,NaN,NaN,11.6344392555868,NaN,9.77720949361919,NaN,NaN,10.9537520562599,NaN,NaN,NaN,NaN,NaN,NaN,NaN,9.90252340310211,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
601,14.0352421796913,14.3630755739151,21.9317665241273,NaN,NaN,NaN,14.4815676280199,NaN,13.8215584330337,NaN,NaN,NaN,11.4999201649985,NaN,NaN,12.2991201349093,NaN,10.6087194833013,NaN,NaN,11.4738418078801,NaN,NaN,NaN,NaN,NaN,NaN,NaN,10.5984295124249,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
901,14.4964939290768,15.1232236110274,22.5415039302051,NaN,NaN,NaN,15.1851993127823,NaN,14.7537252059274,NaN,NaN,NaN,12.4568392377726,NaN,NaN,12.9693715729352,NaN,11.5190688855835,NaN,NaN,11.9601375811273,NaN,NaN,NaN,NaN,NaN,NaN,NaN,11.1238972565525,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1201,14.8448962165796,15.6506250653131,23.20364317905,NaN,NaN,14.2485270596503,15.9391289120002,NaN,NaN,NaN,NaN,NaN,13.3647756381423,NaN,NaN,13.4975216881012,NaN,12.1956129391416,NaN,NaN,12.548915586259,NaN,NaN,NaN,NaN,NaN,NaN,NaN,11.6937297951879,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1501,15.3802952891441,16.180923959787,23.667448487857,NaN,NaN,15.3066080749735,16.7947617173467,NaN,NaN,NaN,NaN,NaN,13.9189903362369,NaN,NaN,13.9930925971003,NaN,12.8278435165876,NaN,NaN,13.4106813326041,NaN,NaN,NaN,NaN,NaN,NaN,NaN,12.2640581549519,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1801,15.8574463922992,16.7079371774734,24.0952563014376,NaN,NaN,16.041337342049,17.3598416861997,NaN,NaN,NaN,NaN,NaN,14.2951545637413,NaN,NaN,14.39912662922,NaN,13.5556249321277,NaN,NaN,14.1110776947204,NaN,NaN,NaN,NaN,NaN,NaN,NaN,12.8759470144508,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2101,16.271235104053,17.1261381295039,24.3511883403393,NaN,NaN,17.0517918061386,17.9947448733368,NaN,NaN,NaN,NaN,NaN,14.7719735364077,NaN,NaN,14.7778716737541,NaN,14.1781088558885,NaN,NaN,14.4531095799245,NaN,NaN,NaN,NaN,NaN,NaN,NaN,13.6720677291454,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2401,16.8088804421146,NaN,24.8910093268822,NaN,NaN,17.7786809051199,18.9466559492651,NaN,NaN,NaN,NaN,NaN,15.2395322034248,NaN,NaN,15.2260357852728,NaN,14.8243636988963,NaN,NaN,14.8298287195085,NaN,NaN,NaN,NaN,NaN,NaN,NaN,14.3998343956955,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2701,17.2509214342596,NaN,25.4005460622368,NaN,NaN,18.3509109339925,19.6989577718206,NaN,NaN,NaN,NaN,NaN,15.8290092825769,NaN,NaN,15.7563495225352,NaN,15.5588847186921,NaN,NaN,15.1250946428206,NaN,NaN,NaN,NaN,NaN,NaN,NaN,14.9254372416356,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
3001,17.7046836632526,NaN,26.034680030855,NaN,NaN,18.8694526677905,20.4533230473724,NaN,NaN,NaN,NaN,NaN,16.6514089751415,NaN,NaN,16.2275641838822,NaN,16.115481586852,NaN,NaN,15.7068616733841,NaN,NaN,NaN,NaN,NaN,NaN,NaN,15.6163569533917,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
3301,18.3182399546337,NaN,26.3971638835708,NaN,NaN,19.497680312265,21.1340700475508,NaN,NaN,NaN,NaN,NaN,17.2568837698011,NaN,NaN,16.6638224825907,NaN,16.6526354951277,NaN,NaN,16.4219977900499,NaN,NaN,NaN,NaN,NaN,NaN,NaN,16.3874498515199,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
3601,19.6109776702675,NaN,26.3872022917912,NaN,NaN,19.5406641737139,22.0904292709317,NaN,NaN,NaN,NaN,NaN,17.5730956781154,NaN,NaN,17.2256172394777,NaN,17.2476492667032,NaN,NaN,16.6118840719577,NaN,NaN,NaN,NaN,NaN,NaN,NaN,17.1861312211322,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
3901,20.2924983125073,NaN,26.8206748271416,NaN,NaN,20.1204468286384,22.7302556890725,NaN,NaN,NaN,NaN,NaN,18.3300224652042,NaN,NaN,17.8772438927215,NaN,17.8093683833149,NaN,NaN,17.0322616526393,NaN,NaN,NaN,NaN,NaN,NaN,NaN,18.002083940839,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
4201,20.9426369768442,NaN,27.3803988913023,NaN,NaN,20.6266591437173,23.4956464044245,NaN,NaN,NaN,NaN,NaN,19.132348099949,NaN,NaN,18.5560964497639,NaN,18.2674440140984,NaN,NaN,17.8401284052067,NaN,NaN,NaN,NaN,NaN,NaN,NaN,18.8496763437067,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
